id;city;country;country_id;type_of_violence;event_UCDP_id;weapon/method;side_a;side_a_identity;side_a_UCDP_id;side_a_gender;side_a_age;side_b;side_b_identity;side_b_UCDP_id;side_b_gender;side_b_age;additional actor;cr_clarity;clarity_comment;sources;sources_original;date_start;date_end;date_precision;time;where;neighborhood/area;longitude;latitude;geoprecision;deaths_a;deaths_b;deaths_other;deaths_unknown;deaths_best;deaths_high;deaths_low;deaths_gender;fatalities_comment;injuries_total;injuries_a;injuries_b;injuries_others;injuries_unknown;injuries_comment;
MIT05052201_00;Mitrovica;Kosovo;347;attack;n/a;unknown;unknown;unknown;n/a;unknown;unknown;Kosovo police officers;unknown;n/a;unknown;unknown;no;2: medium – circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence, and/or information in line with clarity 1 but the information is less clear or reliable;Circumstances strongly suggest a conflict-related event, but the perpetrators are unknown so the situation is slightly unclear. Thus, the event is coded at level 2.;RTS News: 25.05.2005;UNMIK regional police in northern Kosovo;2005-05-22;2005-05-25;0;unknown;Main Bridge, Mitrovica;Main Bridge, Mitrovica;20,866002;42,891256;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;;1;0;1;0;0;;
MIT05061901_00;Mitrovica;Kosovo;347;clash;n/a;blunt instrument (stones);civilians;Albanian;n/a;unknown;unknown;civilians;Serb;n/a;unknown;unknown;no;"1: high – reliable/credible information that the event involves the formal former warring parties or clearly takes place across the identity lines of the war; and/or a clear statement is made by those involved tying it to the war";;"Reuters, ""Serbs and Albanians stone cars in north Kosovo town,"" 19 June 2005";witness testimony;2005-06-19;2005-06-19;1;unknown;a main bridge, near Three Skyscrapers , Mitrovica;;20,862969;42,8905552;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;;unknown;unknown;unknown;unknown;unknown;unclear whether injuries were sustained;
MIT05062401_00;Mitrovica;Kosovo;347;attack;n/a;blunt instrument (bottle), gunfire;civilians;Serb;n/a;men;young;U.N. police officers;unknown;n/a;unknown;unknown;no;2: medium – circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence, and/or information in line with clarity 1 but the information is less clear or reliable;Circumstances strongly suggest a conflict-related event, but the source is potentially biased. Thus, the event is coded at level 2.;Zëri/Tanjug: 26.07.2005;UNMIK regional police spokesperson Larry Miller;2005-06-24;2005-06-24;1;unknown;near Main Bridge, North Mitrovica;Main Bridge, Mitrovica;20,865634;42,8925288;2: within a small radius of an exact location (e.g. “near the town hall”);0;0;0;0;0;0;0;;;unknown;unknown;unknown;unknown;unknown;unclear whether injuries were sustained;
MIT05080101_00;Mitrovica;Kosovo;347;attack;n/a;explosives (bomb);unknown;unknown;n/a;unknown;unknown;civilians;unknown;n/a;1 woman;unknown;no;3: low – there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence ;Circumstances (target/location) suggest a conflict-related event, but the situation is unclear. Perpetrators are also unknown. Source is potentially biased. Thus, event is coded as CR3. ;RTS News: 04.08.2005;unknown;2005-08-01;2005-08-04;0;unknown;near Mitrovica Hospital, North Mitrovica;;20,860406;42,8925677;2: within a small radius of an exact location (e.g. “near the town hall”);0;0;0;0;0;0;0;;;1;0;1;0;0;;
MIT05091501_00;Mitrovica;Kosovo;347;attack;n/a;without weapon/melee (beating);civilians;Serb;n/a;unknown;unknown;civilians;Albanian;n/a;unknown;63, 65;no;"1: high – reliable/credible information that the event involves the formal former warring parties or clearly takes place across the identity lines of the war; and/or a clear statement is made by those involved tying it to the war";;Koha Ditore: 16.09.2005;unknown;2005-09-15;2005-09-15;1;unknown;North Mitrovica;;20,860881;42,8944323;4: sub-city admin area;0;0;0;0;0;0;0;;;2;0;2;0;0;2 victims: Shaban Uka, Xhemajl Mehmeti;
MIT05122701_00;Mitrovica;Kosovo;347;attack;n/a;gunfire;unknown;unknown;n/a;unknown;unknown;civilians;Serb;n/a;unknown;unknown;no;3: low – there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence ;Circumstances (target/location) suggest a conflict-related event, but the situation is unclear. Perpetrators are also unknown. Source is potentially biased. Thus, event is coded as CR3. ;"Defense & Foreign Affairs Strategic Policy, ""The Death of Rugova and the Certainty of Violence in Kosovo,"" 1 January 2006; RTS News: 27.12.2005";unknown;2005-12-27;2005-12-27;1;unknown;Bosniak Mahala, North Mitrovica;Bosniak Mahala, North Mitrovica;20,869049;42,8965063;3: neighbourhood ;0;0;0;0;0;0;0;;;1;0;1;0;0;1 victim: Dejan Maksimovic;
MIT05122702_00;Mitrovica;Kosovo;347;attack;n/a;gunfire;unknown;unknown;n/a;unknown;unknown;civilians;Serb;n/a;unknown;unknown;no;3: low – there is some reason to believe it is conflict-related, e.g. based on group identities, but no clear statements or evidence ;Circumstances (target/location) suggest a conflict-related event, but the situation is unclear. Perpetrators are also unknown. Source is potentially biased. Thus, event is coded as CR3. ;"Defense & Foreign Affairs Strategic Policy, ""The Death of Rugova and the Certainty of Violence in Kosovo,"" 1 January 2006; RTS News: 27.12.2005";unknown;2005-12-27;2005-12-27;1;unknown;“Vodovod Ibar” public parking lot, Bosniak Mahala, North Mitrovica;Bosniak Mahala, North Mitrovica;20,869049;42,8965063;3: neighbourhood ;0;0;0;0;0;0;0;;;1;0;1;0;0;1 victim: Branislav Antovic;
MIT06020301_00;Mitrovica;Kosovo;347;attack;n/a;blunt instrument (stones);civilians;Serb;n/a;unknown;unknown;civilians;unknown;n/a;unknown;unknown;no;2: medium – circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence, and/or information in line with clarity 1 but the information is less clear or reliable;Circumstances strongly suggest a conflict-related event, but the source is potentially biased. Thus, the event is coded at level 2.;Zëri: 06.02.2006;unknown;2006-02-03;2006-02-06;0;unknown;North Mitrovica;;20,860881;42,8944323;4: sub-city admin area;0;0;0;0;0;0;0;;;unknown;unknown;unknown;unknown;unknown;unclear whether injuries were sustained;
MIT06020601_00;Mitrovica;Kosovo;347;attack;n/a;without weapon/melee (beating);civilians;Albanian;n/a;unknown;unknown;civilians;Serb;n/a;unknown;unknown;no;"1: high – reliable/credible information that the event involves the formal former warring parties or clearly takes place across the identity lines of the war; and/or a clear statement is made by those involved tying it to the war";;"BBC Monitoring a, ""Two Kosovo Albanians arrested for beating up two Serbs -TV,"" 7 February 2006; BBC Monitoring b, ""Two Serbs injured in attack near divided Kosovo town,"" 7 February 2006";unknown;2006-02-06;2006-02-06;1;08:00 p.m.;Suvi Do/Suhodoll, North Mitrovica;Suvi Do/Suhodoll, North Mitrovica;20,848845;42,8868349;3: neighbourhood ;0;0;0;0;0;0;0;;;2;0;2;0;0;;
MIT06032801_00;Mitrovica;Kosovo;347;attack;n/a;sharp instrument;civilians;Albanian;n/a;unknown;unknown;civilians;Serb;n/a;1 man;19;no;"1: high – reliable/credible information that the event involves the formal former warring parties or clearly takes place across the identity lines of the war; and/or a clear statement is made by those involved tying it to the war";;"Reuters, ""UPDATE 1-Police close bridge in Kosovo town after stabbing,"" 28 March 2006; Tanjug: 30.03.2006";"hospital director Milan Ivanovic; UNMIK police Commissioner Kai Vittrup ";2006-03-28;2006-03-28;0;unknown;Main Bridge, Mitrovica;Main Bridge, Mitrovica;20,866002;42,891256;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;;1;0;1;0;0;1 victim: Milisav Ilincic;
MIT06063001_00;Mitrovica;Kosovo;347;attack;n/a;without weapon/melee (beating);civilians;Albanian;n/a;unknown;unknown;police officers;Serb, Albanian;n/a;unknown;unknown;no;"1: high – reliable/credible information that the event involves the formal former warring parties or clearly takes place across the identity lines of the war; and/or a clear statement is made by those involved tying it to the war";;"BBC Monitoring, ""Kosovo Albanians arrested for attack on police in divided town,"" 1 July 2006";unknown;2006-06-30;2006-06-30;1;night;Kosovska Mitrovica to Suvi Do road, North Mitrovica;Suvi Do/Suhodoll, North Mitrovica;20,856416;42,8891789;4: sub-city admin area;0;0;0;0;0;0;0;;;4;0;4;0;0;2 injured Serb police officers, 2 injured Albanian police officers;
MIT06082601_00;Mitrovica;Kosovo;347;attack;n/a;explosives (grenade);unknown;unknown;n/a;unknown;unknown;civilians;unknown;n/a;unknown;unknown;no;2: medium – circumstances strongly suggest it is conflict-related, and/or unverified statements by other actors than those primarily involved in the violence, and/or information in line with clarity 1 but the information is less clear or reliable;Circumstances strongly suggest a conflict-related event, but the perpetrators' and victims' are unknown. Thus, the event is coded at level 2.;"Scoop Indepdent News, ""Kosovo: UN Official Condemns Grenade Attack,"" 28 August 2006";Acting Special Representative  of UN Secretary-General in Kosovo Steve Schook;2006-08-26;2006-08-26;1;night;Dolce Vita Cafe, Mitrovica (OSCE report);;20,865459;42,8920519;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;;9;0;9;0;0;;
MIT06092401_00;Mitrovica;Kosovo;347;attack;n/a;unknown;civilians;Albanian;n/a;unknown;unknown;civilians;Serb;n/a;1 man;unknown;no;"1: high – reliable/credible information that the event involves the formal former warring parties or clearly takes place across the identity lines of the war; and/or a clear statement is made by those involved tying it to the war";;RTS News/Tanjug: 27.09.2006;Regional Commander of the UNMIK Police Gerry Smith;2006-09-24;2006-09-27;0;unknown;Main Bridge, Mitrovica;Main Bridge, Mitrovica;20,866002;42,891256;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;;1;0;1;0;0;1 victim: Alexander Curic;
MIT06092501_00;Mitrovica;Kosovo;347;clash;n/a;unknown;civilians;Albanian;n/a;unknown;unknown;civilians;Serb;n/a;unknown;unknown;no;"1: high – reliable/credible information that the event involves the formal former warring parties or clearly takes place across the identity lines of the war; and/or a clear statement is made by those involved tying it to the war";;OSCE Report: Parallel Structures Report, 2007;unknown;2006-09-25;2006-09-25;1;unknown;Bosniak Mahala, North Mitrovica;Bosniak Mahala, North Mitrovica;20,869049;42,8965063;3: neighbourhood ;0;0;0;0;0;0;0;;;unknown;unknown;unknown;unknown;unknown;unclear whether injuries were sustained;
MIT08022201_00;Mitrovica;Kosovo;347;riot/violent protest;n/a;without weapon/melee (beating);"""Bridge Watchers""";Serb;n/a;unknown;unknown;journalists;American;n/a;unknown;unknown;Serbian police officers;"1: high – reliable/credible information that the event involves the formal former warring parties or clearly takes place across the identity lines of the war; and/or a clear statement is made by those involved tying it to the war";;;unknown;2008-02-22;2008-02-22;1;02:00 p.m.;near La Dolce Vita cafe, near Main Bridge, Mitrovica;Main Bridge, Mitrovica;20,865459;42,8920519;2: within a small radius of an exact location (e.g. “near the town hall”);0;0;0;0;0;0;0;;;1;0;1;0;0;;
MIT08022201_01;Mitrovica;Kosovo;347;riot/violent protest;n/a;other (tear gas);civilians;Serb;n/a;unknown;unknown;U.N. police officers;unknown;n/a;unknown;unknown;no;"1: high – reliable/credible information that the event involves the formal former warring parties or clearly takes place across the identity lines of the war; and/or a clear statement is made by those involved tying it to the war";;"Associated Press, ""UN Fires Tear Gas at Serb Protesters,"" 22 February 2008";unknown;2008-02-22;2008-02-22;1;afternoon;Main Bridge, Mitrovica;Main Bridge, Mitrovica;20,866002;42,891256;1: exact location (e.g. street, building, square);0;0;0;0;0;0;0;;;unknown;unknown;unknown;unknown;unknown;unclear whether injuries were sustained;
MIT08022201_02;Mitrovica;Kosovo;347;riot/violent protest;n/a;without weapon/melee (beating, kicking);"""Bridge Watchers""";Serb;n/a;unknown;unknown;journalists;Albanian;n/a;unknown;unknown;no;"1: high – reliable/credible information that the event involves the formal former warring parties or clearly takes place across the identity lines of the war; and/or a clear statement is made by those involved tying it to the war";;"BBC Monitoring, ""Kosovo Serb protesters attack Albanian TV cameraman,"" 22 February 2008, The Independent, ´The Bridge Watchers,´terrorise Mitrovica,"" 23 February 2008";witness testimony;2008-02-22;2008-02-22;1;midday (at noon);near Main Bridge, North Mitrovica;Main Bridge, Mitrovica;20,865583;42,8925288;2: within a small radius of an exact location (e.g. “near the town hall”);0;0;0;0;0;0;0;;;1;0;1;0;0;;
MIT08031401_00;Mitrovica;Kosovo;347;riot/violent protest;n/a;unknown;civilians;Serb;n/a;unknown;unknown;U.N. police officers;unknown;n/a;unknown;unknown;no;"1: high – reliable/credible information that the event involves the formal former warring parties or clearly takes place across the identity lines of the war; and/or a clear statement is made by those involved tying it to the war";;"The Irish Examiner, ""Serb protestors storm UN court,"" 14 March 2008";Joachim Ruecker, to U.N. official in Kosovo ;2008-03-14;2008-03-14;1;unknown;United Nations court in Mitrovica, North Mitrovica;;20,860881;42,8944323;4: sub-city admin area;0;0;0;0;0;0;0;;;unknown;unknown;unknown;unknown;unknown;unclear whether injuries were sustained;
MIT08031701_00;Mitrovica;Kosovo;347;riot/violent protest;n/a;"others (tear gas), explosives (grenades), blunt instrument (stones); gunfire";civilians;Serb;n/a;unknown;unknown;KFOR soldiers, U.N. police officers;Polish, French, Ukranian, Filipino;n/a;unknown;unknown;no;"1: high – reliable/credible information that the event involves the formal former warring parties or clearly takes place across the identity lines of the war; and/or a clear statement is made by those involved tying it to the war";;"Dow Jones International News a, ""4th Update: UN Police Retake Courthouse From Kosovo Serbs,"" 17 March 2008; Dow Jones International News b, ""UN. NATO Troops Clash With Kosovo Serbs; 53 Held, 115 Injured"" 17 March 2008; Reuters News, ""WRAPUP 9-NATO tightens grip on north Kosovo in police vacuum,"" 17 March 2008; SBS World News Headlines Stories, ""NATO tightens grip on north Kosovo,"" 19 March 2000; Thai News Service, ""Philippines: 2 Filipino peacekeepers hurt in Kosovo violence,"" 19 March 2008";Polish National Police spokesman Mariusz Sokolowski, Filipino Department of Foreign Affairs;2008-03-17;2008-03-17;1;unknown;United Nations court in Mitrovica, North Mitrovica;;20,860881;42,8944323;4: sub-city admin area;0;1;0;0;0;0;0;unknown;1 Ukranian soldier;204;70;64;0;0;42 U.N. police officers and 22 KFOR soldiers injured;
